TICKER,Sector,Percentage of portfolio,Percentage of sector
USRI,Industrials,4.7054394880481836e-05,0.000564652738565782
BWEN,Industrials,4.7054394880481836e-05,0.000564652738565782
AVNBF,Industrials,4.7054394880481836e-05,0.000564652738565782
CMPR,Industrials,4.7054394880481836e-05,0.000564652738565782
TRS,Industrials,4.7054394880481836e-05,0.000564652738565782
KTWIF,Industrials,4.7054394880481836e-05,0.000564652738565782
KNYJF,Industrials,4.7054394880481836e-05,0.000564652738565782
QNTQF,Industrials,4.7054394880481836e-05,0.000564652738565782
PRYMF,Industrials,4.7054394880481836e-05,0.000564652738565782
ASNCF,Industrials,4.7054394880481836e-05,0.000564652738565782
ESEA,Industrials,4.7054394880481836e-05,0.000564652738565782
ACKDF,Industrials,4.7054394880481836e-05,0.000564652738565782
BYRN,Industrials,4.7054394880481836e-05,0.000564652738565782
OPTT,Industrials,4.7054394880481836e-05,0.000564652738565782
AATGF,Industrials,4.7054394880481836e-05,0.000564652738565782
SPR,Industrials,4.7054394880481836e-05,0.000564652738565782
GTHKF,Industrials,4.7054394880481836e-05,0.000564652738565782
LGRVF,Industrials,4.7054394880481836e-05,0.000564652738565782
ADRZF,Industrials,4.7054394880481836e-05,0.000564652738565782
NNDNF,Industrials,4.7054394880481836e-05,0.000564652738565782
MIELF,Industrials,4.7054394880481836e-05,0.000564652738565782
SMVE,Industrials,4.7054394880481836e-05,0.000564652738565782
FGROF,Industrials,4.7054394880481836e-05,0.000564652738565782
KAJMF,Industrials,4.7054394880481836e-05,0.000564652738565782
CPA,Industrials,4.7054394880481836e-05,0.000564652738565782
ASRMF,Industrials,4.7054394880481836e-05,0.000564652738565782
JETMF,Industrials,4.7054394880481836e-05,0.000564652738565782
MPGPF,Industrials,4.7054394880481836e-05,0.000564652738565782
UITA,Industrials,4.7054394880481836e-05,0.000564652738565782
WLDN,Industrials,4.7054394880481836e-05,0.000564652738565782
HLTT,Industrials,4.7054394880481836e-05,0.000564652738565782
SHMCF,Industrials,4.7054394880481836e-05,0.000564652738565782
GPSDF,Industrials,4.7054394880481836e-05,0.000564652738565782
YASKF,Industrials,4.7054394880481836e-05,0.000564652738565782
FREEF,Industrials,4.7054394880481836e-05,0.000564652738565782
HMTLF,Industrials,4.7054394880481836e-05,0.000564652738565782
BYPLF,Industrials,4.7054394880481836e-05,0.000564652738565782
SHANF,Industrials,4.7054394880481836e-05,0.000564652738565782
SULZF,Industrials,4.7054394880481836e-05,0.000564652738565782
SKPN,Industrials,4.7054394880481836e-05,0.000564652738565782
CPWHF,Industrials,4.7054394880481836e-05,0.000564652738565782
NPPSF,Industrials,4.7054394880481836e-05,0.000564652738565782
XYIGF,Industrials,4.7054394880481836e-05,0.000564652738565782
SHZNF,Industrials,4.7054394880481836e-05,0.000564652738565782
AICAF,Industrials,4.7054394880481836e-05,0.000564652738565782
SNCAF,Industrials,4.7054394880481836e-05,0.000564652738565782
TJIPF,Industrials,4.7054394880481836e-05,0.000564652738565782
XPPLF,Industrials,4.7054394880481836e-05,0.000564652738565782
ULTRF,Industrials,4.7054394880481836e-05,0.000564652738565782
EOPSY,Industrials,4.7054394880481836e-05,0.000564652738565782
SVTMF,Industrials,4.7054394880481836e-05,0.000564652738565782
SNIRF,Industrials,4.7054394880481836e-05,0.000564652738565782
NXPGF,Industrials,4.7054394880481836e-05,0.000564652738565782
BBAVY,Industrials,4.7054394880481836e-05,0.000564652738565782
AER,Industrials,4.7054394880481836e-05,0.000564652738565782
DAC,Industrials,4.7054394880481836e-05,0.000564652738565782
GRPTF,Industrials,4.7054394880481836e-05,0.000564652738565782
DCCPF,Industrials,4.7054394880481836e-05,0.000564652738565782
SILLF,Industrials,4.7054394880481836e-05,0.000564652738565782
AFBG,Industrials,4.7054394880481836e-05,0.000564652738565782
FIRRF,Industrials,4.7054394880481836e-05,0.000564652738565782
SYRVF,Industrials,4.7054394880481836e-05,0.000564652738565782
ESNC,Industrials,4.7054394880481836e-05,0.000564652738565782
CMGMF,Industrials,4.7054394880481836e-05,0.000564652738565782
PKCOF,Industrials,4.7054394880481836e-05,0.000564652738565782
CGYV,Industrials,4.7054394880481836e-05,0.000564652738565782
FLIDF,Industrials,4.7054394880481836e-05,0.000564652738565782
YATRF,Industrials,4.7054394880481836e-05,0.000564652738565782
BICEY,Industrials,4.7054394880481836e-05,0.000564652738565782
TYHOF,Industrials,4.7054394880481836e-05,0.000564652738565782
ATLKF,Industrials,4.7054394880481836e-05,0.000564652738565782
EEKAF,Industrials,4.7054394880481836e-05,0.000564652738565782
SOHVY,Industrials,4.7054394880481836e-05,0.000564652738565782
APDSF,Industrials,4.7054394880481836e-05,0.000564652738565782
MHYR,Industrials,4.7054394880481836e-05,0.000564652738565782
AAON,Industrials,4.7054394880481836e-05,0.000564652738565782
AIR,Industrials,4.7054394880481836e-05,0.000564652738565782
PLOW,Industrials,4.7054394880481836e-05,0.000564652738565782
AFAP,Industrials,4.7054394880481836e-05,0.000564652738565782
SIHBY,Industrials,4.7054394880481836e-05,0.000564652738565782
GPRC,Industrials,4.7054394880481836e-05,0.000564652738565782
ACU,Industrials,4.7054394880481836e-05,0.000564652738565782
MKMLF,Industrials,4.7054394880481836e-05,0.000564652738565782
SEGSF,Industrials,4.7054394880481836e-05,0.000564652738565782
CHYCF,Industrials,4.7054394880481836e-05,0.000564652738565782
GNRC,Industrials,4.7054394880481836e-05,0.000564652738565782
KMRCF,Industrials,4.7054394880481836e-05,0.000564652738565782
HMSVF,Industrials,4.7054394880481836e-05,0.000564652738565782
AIRT,Industrials,4.7054394880481836e-05,0.000564652738565782
CECE,Industrials,4.7054394880481836e-05,0.000564652738565782
ALK,Industrials,4.7054394880481836e-05,0.000564652738565782
AIN,Industrials,4.7054394880481836e-05,0.000564652738565782
MATX,Industrials,4.7054394880481836e-05,0.000564652738565782
SKUYF,Industrials,4.7054394880481836e-05,0.000564652738565782
TNJIF,Industrials,4.7054394880481836e-05,0.000564652738565782
UAL,Industrials,4.7054394880481836e-05,0.000564652738565782
NX,Industrials,4.7054394880481836e-05,0.000564652738565782
HON,Industrials,4.7054394880481836e-05,0.000564652738565782
CTJHF,Industrials,4.7054394880481836e-05,0.000564652738565782
HWM,Industrials,4.7054394880481836e-05,0.000564652738565782
EADSY,Industrials,4.7054394880481836e-05,0.000564652738565782
AMLC,Industrials,4.7054394880481836e-05,0.000564652738565782
JCI,Industrials,4.7054394880481836e-05,0.000564652738565782
ABM,Industrials,4.7054394880481836e-05,0.000564652738565782
ECOL,Industrials,4.7054394880481836e-05,0.000564652738565782
HI,Industrials,4.7054394880481836e-05,0.000564652738565782
FNNNF,Industrials,4.7054394880481836e-05,0.000564652738565782
IEP,Industrials,4.7054394880481836e-05,0.000564652738565782
AMWD,Industrials,4.7054394880481836e-05,0.000564652738565782
AL,Industrials,4.7054394880481836e-05,0.000564652738565782
KAR,Industrials,4.7054394880481836e-05,0.000564652738565782
AME,Industrials,4.7054394880481836e-05,0.000564652738565782
AMTA,Industrials,4.7054394880481836e-05,0.000564652738565782
AXR,Industrials,4.7054394880481836e-05,0.000564652738565782
KHOLY,Industrials,4.7054394880481836e-05,0.000564652738565782
SZDEF,Industrials,4.7054394880481836e-05,0.000564652738565782
BFLBF,Industrials,4.7054394880481836e-05,0.000564652738565782
URAL,Industrials,4.7054394880481836e-05,0.000564652738565782
DUERF,Industrials,4.7054394880481836e-05,0.000564652738565782
SEIGF,Industrials,4.7054394880481836e-05,0.000564652738565782
APOG,Industrials,4.7054394880481836e-05,0.000564652738565782
NCTKF,Industrials,4.7054394880481836e-05,0.000564652738565782
JAN,Industrials,4.7054394880481836e-05,0.000564652738565782
EPAC,Industrials,4.7054394880481836e-05,0.000564652738565782
DIAAF,Industrials,4.7054394880481836e-05,0.000564652738565782
ARTW,Industrials,4.7054394880481836e-05,0.000564652738565782
ASTE,Industrials,4.7054394880481836e-05,0.000564652738565782
NWXJ,Industrials,4.7054394880481836e-05,0.000564652738565782
ATRO,Industrials,4.7054394880481836e-05,0.000564652738565782
ATROB,Industrials,4.7054394880481836e-05,0.000564652738565782
JNSTF,Industrials,4.7054394880481836e-05,0.000564652738565782
BRRAF,Industrials,4.7054394880481836e-05,0.000564652738565782
AZZ,Industrials,4.7054394880481836e-05,0.000564652738565782
PFFVF,Industrials,4.7054394880481836e-05,0.000564652738565782
BRSI,Industrials,4.7054394880481836e-05,0.000564652738565782
B,Industrials,4.7054394880481836e-05,0.000564652738565782
FPRUF,Industrials,4.7054394880481836e-05,0.000564652738565782
AIT,Industrials,4.7054394880481836e-05,0.000564652738565782
AIBEF,Industrials,4.7054394880481836e-05,0.000564652738565782
GULRY,Industrials,4.7054394880481836e-05,0.000564652738565782
MG,Industrials,4.7054394880481836e-05,0.000564652738565782
BA,Industrials,4.7054394880481836e-05,0.000564652738565782
CREG,Industrials,4.7054394880481836e-05,0.000564652738565782
BRC,Industrials,4.7054394880481836e-05,0.000564652738565782
BWOWF,Industrials,4.7054394880481836e-05,0.000564652738565782
DPBSF,Industrials,4.7054394880481836e-05,0.000564652738565782
ICAGY,Industrials,4.7054394880481836e-05,0.000564652738565782
DRTGF,Industrials,4.7054394880481836e-05,0.000564652738565782
AUSTF,Industrials,4.7054394880481836e-05,0.000564652738565782
VRSK,Industrials,4.7054394880481836e-05,0.000564652738565782
MAGOY,Industrials,4.7054394880481836e-05,0.000564652738565782
CJPRY,Industrials,4.7054394880481836e-05,0.000564652738565782
EXPGY,Industrials,4.7054394880481836e-05,0.000564652738565782
MTZ,Industrials,4.7054394880481836e-05,0.000564652738565782
VWDRY,Industrials,4.7054394880481836e-05,0.000564652738565782
BUKS,Industrials,4.7054394880481836e-05,0.000564652738565782
RUNI,Industrials,4.7054394880481836e-05,0.000564652738565782
CAE,Industrials,4.7054394880481836e-05,0.000564652738565782
QRNNF,Industrials,4.7054394880481836e-05,0.000564652738565782
KAJMY,Industrials,4.7054394880481836e-05,0.000564652738565782
CSX,Industrials,4.7054394880481836e-05,0.000564652738565782
CAR,Industrials,4.7054394880481836e-05,0.000564652738565782
UATG,Industrials,4.7054394880481836e-05,0.000564652738565782
PPSI,Industrials,4.7054394880481836e-05,0.000564652738565782
XERI,Industrials,4.7054394880481836e-05,0.000564652738565782
FDFT,Industrials,4.7054394880481836e-05,0.000564652738565782
AIGI,Industrials,4.7054394880481836e-05,0.000564652738565782
THR,Industrials,4.7054394880481836e-05,0.000564652738565782
CSL,Industrials,4.7054394880481836e-05,0.000564652738565782
HIMR,Industrials,4.7054394880481836e-05,0.000564652738565782
TEXC,Industrials,4.7054394880481836e-05,0.000564652738565782
CFX,Industrials,4.7054394880481836e-05,0.000564652738565782
CAT,Industrials,4.7054394880481836e-05,0.000564652738565782
RGSEQ,Industrials,4.7054394880481836e-05,0.000564652738565782
CPQQ,Industrials,4.7054394880481836e-05,0.000564652738565782
TPAC,Industrials,4.7054394880481836e-05,0.000564652738565782
HCTPF,Industrials,4.7054394880481836e-05,0.000564652738565782
SB,Industrials,4.7054394880481836e-05,0.000564652738565782
TERA,Industrials,4.7054394880481836e-05,0.000564652738565782
MTUAY,Industrials,4.7054394880481836e-05,0.000564652738565782
DLPX,Industrials,4.7054394880481836e-05,0.000564652738565782
XCPL,Industrials,4.7054394880481836e-05,0.000564652738565782
CVR,Industrials,4.7054394880481836e-05,0.000564652738565782
VWTR,Industrials,4.7054394880481836e-05,0.000564652738565782
CTAS,Industrials,4.7054394880481836e-05,0.000564652738565782
CLH,Industrials,4.7054394880481836e-05,0.000564652738565782
PTSS,Industrials,4.7054394880481836e-05,0.000564652738565782
CETX,Industrials,4.7054394880481836e-05,0.000564652738565782
RTNB,Industrials,4.7054394880481836e-05,0.000564652738565782
REPO,Industrials,4.7054394880481836e-05,0.000564652738565782
PMBY,Industrials,4.7054394880481836e-05,0.000564652738565782
BBLKF,Industrials,4.7054394880481836e-05,0.000564652738565782
EXPH,Industrials,4.7054394880481836e-05,0.000564652738565782
CCOM,Industrials,4.7054394880481836e-05,0.000564652738565782
CEOA,Industrials,4.7054394880481836e-05,0.000564652738565782
ERII,Industrials,4.7054394880481836e-05,0.000564652738565782
PRIM,Industrials,4.7054394880481836e-05,0.000564652738565782
WPRT,Industrials,4.7054394880481836e-05,0.000564652738565782
TSSP,Industrials,4.7054394880481836e-05,0.000564652738565782
JPSWY,Industrials,4.7054394880481836e-05,0.000564652738565782
CNGT,Industrials,4.7054394880481836e-05,0.000564652738565782
MPHD,Industrials,4.7054394880481836e-05,0.000564652738565782
CETY,Industrials,4.7054394880481836e-05,0.000564652738565782
MYRG,Industrials,4.7054394880481836e-05,0.000564652738565782
CNCT,Industrials,4.7054394880481836e-05,0.000564652738565782
PMAH,Industrials,4.7054394880481836e-05,0.000564652738565782
HLXW,Industrials,4.7054394880481836e-05,0.000564652738565782
ALPE,Industrials,4.7054394880481836e-05,0.000564652738565782
KSSH,Industrials,4.7054394880481836e-05,0.000564652738565782
BAH,Industrials,4.7054394880481836e-05,0.000564652738565782
CR,Industrials,4.7054394880481836e-05,0.000564652738565782
CMI,Industrials,4.7054394880481836e-05,0.000564652738565782
CW,Industrials,4.7054394880481836e-05,0.000564652738565782
CHSH,Industrials,4.7054394880481836e-05,0.000564652738565782
CVA,Industrials,4.7054394880481836e-05,0.000564652738565782
RANJY,Industrials,4.7054394880481836e-05,0.000564652738565782
SRBT,Industrials,4.7054394880481836e-05,0.000564652738565782
STWC,Industrials,4.7054394880481836e-05,0.000564652738565782
TOMZ,Industrials,4.7054394880481836e-05,0.000564652738565782
DE,Industrials,4.7054394880481836e-05,0.000564652738565782
MJWL,Industrials,4.7054394880481836e-05,0.000564652738565782
QNTQY,Industrials,4.7054394880481836e-05,0.000564652738565782
SNRY,Industrials,4.7054394880481836e-05,0.000564652738565782
IXEH,Industrials,4.7054394880481836e-05,0.000564652738565782
DAL,Industrials,4.7054394880481836e-05,0.000564652738565782
TRXA,Industrials,4.7054394880481836e-05,0.000564652738565782
OPXS,Industrials,4.7054394880481836e-05,0.000564652738565782
BICB,Industrials,4.7054394880481836e-05,0.000564652738565782
DLX,Industrials,4.7054394880481836e-05,0.000564652738565782
AVEPY,Industrials,4.7054394880481836e-05,0.000564652738565782
DEWY,Industrials,4.7054394880481836e-05,0.000564652738565782
VVI,Industrials,4.7054394880481836e-05,0.000564652738565782
DLHC,Industrials,4.7054394880481836e-05,0.000564652738565782
DION,Industrials,4.7054394880481836e-05,0.000564652738565782
GRDLY,Industrials,4.7054394880481836e-05,0.000564652738565782
DCI,Industrials,4.7054394880481836e-05,0.000564652738565782
RRD,Industrials,4.7054394880481836e-05,0.000564652738565782
JEXYY,Industrials,4.7054394880481836e-05,0.000564652738565782
DOV,Industrials,4.7054394880481836e-05,0.000564652738565782
SBGSY,Industrials,4.7054394880481836e-05,0.000564652738565782
CICOY,Industrials,4.7054394880481836e-05,0.000564652738565782
PLFRY,Industrials,4.7054394880481836e-05,0.000564652738565782
PPRW,Industrials,4.7054394880481836e-05,0.000564652738565782
SINO,Industrials,4.7054394880481836e-05,0.000564652738565782
DCO,Industrials,4.7054394880481836e-05,0.000564652738565782
FLS,Industrials,4.7054394880481836e-05,0.000564652738565782
DY,Industrials,4.7054394880481836e-05,0.000564652738565782
BFLBY,Industrials,4.7054394880481836e-05,0.000564652738565782
HBGRY,Industrials,4.7054394880481836e-05,0.000564652738565782
ESE,Industrials,4.7054394880481836e-05,0.000564652738565782
YATRY,Industrials,4.7054394880481836e-05,0.000564652738565782
GLEC,Industrials,4.7054394880481836e-05,0.000564652738565782
CYJBY,Industrials,4.7054394880481836e-05,0.000564652738565782
EML,Industrials,4.7054394880481836e-05,0.000564652738565782
SAFRY,Industrials,4.7054394880481836e-05,0.000564652738565782
HAYPY,Industrials,4.7054394880481836e-05,0.000564652738565782
TYIDY,Industrials,4.7054394880481836e-05,0.000564652738565782
SINGY,Industrials,4.7054394880481836e-05,0.000564652738565782
SIELY,Industrials,4.7054394880481836e-05,0.000564652738565782
ETN,Industrials,4.7054394880481836e-05,0.000564652738565782
CTPCF,Industrials,4.7054394880481836e-05,0.000564652738565782
DKILY,Industrials,4.7054394880481836e-05,0.000564652738565782
OUKPY,Industrials,4.7054394880481836e-05,0.000564652738565782
OROVY,Industrials,4.7054394880481836e-05,0.000564652738565782
ADRZY,Industrials,4.7054394880481836e-05,0.000564652738565782
ELGT,Industrials,4.7054394880481836e-05,0.000564652738565782
EENEY,Industrials,4.7054394880481836e-05,0.000564652738565782
ALFVY,Industrials,4.7054394880481836e-05,0.000564652738565782
MSLOY,Industrials,4.7054394880481836e-05,0.000564652738565782
EMR,Industrials,4.7054394880481836e-05,0.000564652738565782
NPEXY,Industrials,4.7054394880481836e-05,0.000564652738565782
TTOPF,Industrials,4.7054394880481836e-05,0.000564652738565782
EBF,Industrials,4.7054394880481836e-05,0.000564652738565782
ABGOY,Industrials,4.7054394880481836e-05,0.000564652738565782
ETCC,Industrials,4.7054394880481836e-05,0.000564652738565782
ESYJY,Industrials,4.7054394880481836e-05,0.000564652738565782
EFX,Industrials,4.7054394880481836e-05,0.000564652738565782
ESP,Industrials,4.7054394880481836e-05,0.000564652738565782
